Duration(s),SkillName,BagName,IsValid,FailReason,Operator,Size(MB),Station,Start_Time,SkillCode
288.41,Built up box (Present),SKILL_023_20260217_100853,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),e_cabezas,2443.81,03,2026-02-17T10:08:53Z,SKILL_023
82.04,Put hooks on shower courtain,SKILL_024_20260217_094807,False,TOO_SHORT (82.0s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,745.24,03,2026-02-17T09:48:07Z,SKILL_024
542.48,Button a shirt,SKILL_029_20260217_080724,True,,e_cabezas,6388.08,03,2026-02-17T08:07:24Z,SKILL_029
319.75,Button a shirt,SKILL_029_20260217_083513,False,,e_cabezas,3834.09,03,2026-02-17T08:35:13Z,SKILL_029
124.03,Organize screwdriver bits,SKILL_003_20260217_151757,False,BAD_HZ /camera_r/depth/image_rect_raw (25.0/30.0),d_vargas,1269.47,03,2026-02-17T15:17:57Z,SKILL_003
318.71,Thread a needle,SKILL_015_20260217_161418,True,,d_vargas,3054.9,03,2026-02-17T16:14:18Z,SKILL_015
231.19,Put hooks on shower courtain,SKILL_024_20260217_074049,True,,l_aguilera,2258.36,03,2026-02-17T07:40:49Z,SKILL_024
299.59,Button a shirt,SKILL_029_20260217_104439,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),e_cabezas,3019.6,03,2026-02-17T10:44:39Z,SKILL_029
499.89,Button a shirt,SKILL_029_20260217_101501,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),e_cabezas,5368.84,03,2026-02-17T10:15:01Z,SKILL_029
205.73,Put hooks on shower courtain,SKILL_024_20260217_164317,True,,d_vargas,1903.32,03,2026-02-17T16:43:17Z,SKILL_024
459.04,Button a shirt,SKILL_029_20260217_081739,False,,e_cabezas,5305.22,03,2026-02-17T08:17:39Z,SKILL_029
511.04,Built up box (Present),SKILL_023_20260217_085102,True,,e_cabezas,4676.37,03,2026-02-17T08:51:02Z,SKILL_023
169.66,Put hooks on shower courtain,SKILL_024_20260217_094426,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,1565.51,03,2026-02-17T09:44:26Z,SKILL_024
452.86,Pack up Clothes in a paper bag,SKILL_032_20260217_075223,True,,l_aguilera,4962.86,03,2026-02-17T07:52:23Z,SKILL_032
96.81,Open locks with their keys,SKILL_020_20260217_163841,True,,d_vargas,973.05,03,2026-02-17T16:38:41Z,SKILL_020
124.57,Fold a T Shirt,SKILL_028_20260217_070807,True,,l_aguilera,1310.23,03,2026-02-17T07:08:07Z,SKILL_028
62.8,Built up box (Present),SKILL_023_20260217_095914,False,TOO_SHORT (62.8s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,605.15,03,2026-02-17T09:59:14Z,SKILL_023
221.84,Button a shirt,SKILL_029_20260217_092435,True,,l_aguilera,2603.9,03,2026-02-17T09:24:35Z,SKILL_029
69.11,Fold towels,SKILL_033_20260217_134859,True,TOO_SHORT (69.1s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,645.26,03,2026-02-17T13:48:59Z,SKILL_033
249.71,Fold towels,SKILL_033_20260217_134202,False,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,2400.8,03,2026-02-17T13:42:02Z,SKILL_033
159.3,Open locks with their keys,SKILL_020_20260217_163501,True,,d_vargas,1603.59,03,2026-02-17T16:35:01Z,SKILL_020
412.02,Organize screwdriver bits,SKILL_003_20260217_103048,True,,e_martinez,3734.97,04,2026-02-17T10:30:48Z,SKILL_003
87.87,Built up box (Present),SKILL_023_20260217_095717,True,TOO_SHORT (87.9s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,826.81,03,2026-02-17T09:57:17Z,SKILL_023
199.45,Fold a T Shirt,SKILL_028_20260217_070419,True,,l_aguilera,1955.44,03,2026-02-17T07:04:19Z,SKILL_028
215.63,Button a shirt,SKILL_029_20260217_092016,False,,l_aguilera,2539.99,03,2026-02-17T09:20:16Z,SKILL_029
301.61,Fold towels,SKILL_033_20260217_093403,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,2779.0,03,2026-02-17T09:34:03Z,SKILL_033
412.78,Separate tongue depressors by color,SKILL_007_20260217_074342,True,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),e_martinez,3394.2,04,2026-02-17T07:43:42Z,SKILL_007
363.42,Put pasta in jars,SKILL_012_20260217_075249,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,3043.07,04,2026-02-17T07:52:49Z,SKILL_012
94.75,Built up box (Present),SKILL_023_20260217_073739,True,,l_aguilera,962.91,03,2026-02-17T07:37:39Z,SKILL_023
3.47,Put hooks on shower courtain,SKILL_024_20260217_094413,True,TOO_SHORT (3.5s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,29.5,03,2026-02-17T09:44:13Z,SKILL_024
308.24,Button a shirt,SKILL_029_20260217_071059,False,,l_aguilera,3689.8,03,2026-02-17T07:10:59Z,SKILL_029
499.06,Fold a shirt,SKILL_030_20260217_084115,True,,e_cabezas,5270.5,03,2026-02-17T08:41:15Z,SKILL_030
426.1,Organize screwdriver bits,SKILL_003_20260217_102152,True,BAD_HZ /camera_l/depth/image_rect_raw (20.0/30.0),e_martinez,3367.64,04,2026-02-17T10:21:52Z,SKILL_003
230.31,Set up a hand lamp,SKILL_013_20260217_111517,True,,e_martinez,2338.55,04,2026-02-17T11:15:17Z,SKILL_013
139.95,Open locks with their keys,SKILL_020_20260217_140757,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),l_aguilera,1287.48,03,2026-02-17T14:07:57Z,SKILL_020
359.37,Put pasta in jars,SKILL_012_20260217_142254,False,,e_martinez,3394.61,04,2026-02-17T14:22:54Z,SKILL_012
317.83,Fasten nuts onto bolts,SKILL_014_20260217_073057,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,3084.75,04,2026-02-17T07:30:57Z,SKILL_014
163.3,Fasten nuts onto bolts,SKILL_014_20260217_073706,True,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),e_martinez,1598.73,04,2026-02-17T07:37:06Z,SKILL_014
404.51,Fold towels,SKILL_033_20260217_072018,True,,l_aguilera,4085.75,03,2026-02-17T07:20:18Z,SKILL_033
307.26,Set up a hand lamp,SKILL_013_20260217_122628,True,BAD_HZ /camera_l/depth/image_rect_raw (23.3/30.0),e_martinez,2888.06,04,2026-02-17T12:26:29Z,SKILL_013
296.29,Fasten nuts onto bolts,SKILL_014_20260217_104040,False,,e_martinez,3185.59,04,2026-02-17T10:40:40Z,SKILL_014
451.84,Organize beads per color,SKILL_001_20260217_071233,False,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),e_martinez,3866.35,04,2026-02-17T07:12:33Z,SKILL_001
335.69,Put pasta in jars,SKILL_012_20260217_142958,True,,e_martinez,3149.25,04,2026-02-17T14:29:58Z,SKILL_012
242.83,Fasten nuts onto bolts,SKILL_014_20260217_104623,True,,e_martinez,2635.45,04,2026-02-17T10:46:23Z,SKILL_014
258.24,Put pasta in ziploc bags,SKILL_017_20260217_133958,False,,e_martinez,2362.71,04,2026-02-17T13:39:58Z,SKILL_017
5.69,Put hooks on shower courtain,SKILL_024_20260217_083903,True,TOO_SHORT (5.9s < 90.0s) | BAD_HZ /camera_l/depth/image_rect_raw (6.2/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (10.6/30.0) | BAD_HZ /gripper_r/data (100.5/120.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),e_martinez,22.26,04,2026-02-17T08:39:03Z,SKILL_024
8.25,Organize screwdriver bits,SKILL_003_20260217_115645,True,TOO_SHORT (8.9s < 90.0s) | BAD_HZ /gripper_r/data (98.3/120.0),e_martinez,57.63,04,2026-02-17T11:56:46Z,SKILL_003
194.83,Put hooks on shower courtain,SKILL_024_20260217_144308,True,,e_martinez,1971.22,04,2026-02-17T14:43:08Z,SKILL_024
158.44,Fold a T Shirt,SKILL_028_20260217_084710,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,1204.14,04,2026-02-17T08:47:10Z,SKILL_028
179.35,Organize screwdriver bits,SKILL_003_20260217_115930,True,,e_martinez,1635.61,04,2026-02-17T11:59:31Z,SKILL_003
144.17,Fold towels,SKILL_033_20260217_072738,True,,l_aguilera,1423.35,03,2026-02-17T07:27:38Z,SKILL_033
274.17,Set up a hand lamp,SKILL_013_20260217_123936,True,,e_martinez,2781.01,04,2026-02-17T12:39:36Z,SKILL_013
144.06,Fold a T Shirt,SKILL_028_20260217_085327,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,1063.11,04,2026-02-17T08:53:27Z,SKILL_028
185.66,Put hooks on shower courtain,SKILL_024_20260217_084105,True,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0),e_martinez,1700.13,04,2026-02-17T08:41:06Z,SKILL_024
158.71,Fold a shirt,SKILL_030_20260217_125157,False,,e_martinez,1284.55,04,2026-02-17T12:51:57Z,SKILL_030
478.53,Organize screwdriver bits,SKILL_003_20260217_132042,False,,e_martinez,4411.5,04,2026-02-17T13:20:42Z,SKILL_003
131.92,Set up a hand lamp,SKILL_013_20260217_145029,False,,e_martinez,1366.69,04,2026-02-17T14:50:29Z,SKILL_013
220.97,Put hooks on shower courtain,SKILL_024_20260217_143756,False,,e_martinez,2249.0,04,2026-02-17T14:37:56Z,SKILL_024
135.84,Fold towels,SKILL_033_20260217_092938,False,BAD_HZ /camera_r/ffmpeg (16.9/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.0/30.0),l_aguilera,1176.81,03,2026-02-17T09:29:38Z,SKILL_033
64.87,Fold Pants,SKILL_031_20260217_125506,True,TOO_SHORT (64.9s < 90.0s),e_martinez,583.84,04,2026-02-17T12:55:06Z,SKILL_031
61.53,Fold Pants,SKILL_031_20260217_092851,False,TOO_SHORT (61.5s < 90.0s) | BAD_HZ /camera_l/depth/image_rect_raw (21.7/30.0),e_martinez,544.56,04,2026-02-17T09:28:51Z,SKILL_031
63.8,Fold Pants,SKILL_031_20260217_125622,False,TOO_SHORT (63.8s < 90.0s),e_martinez,588.2,04,2026-02-17T12:56:22Z,SKILL_031
262.57,Tie Shoelaces,SKILL_034_20260217_105221,True,,e_martinez,2748.35,04,2026-02-17T10:52:21Z,SKILL_034
478.48,Fold a shirt,SKILL_030_20260217_082632,True,,e_cabezas,5144.29,03,2026-02-17T08:26:32Z,SKILL_030
504.44,Organize screwdriver bits,SKILL_003_20260217_072052,False,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,4103.97,04,2026-02-17T07:20:52Z,SKILL_003
165.82,Set up a hand lamp,SKILL_013_20260217_081409,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,1485.65,04,2026-02-17T08:14:09Z,SKILL_013
232.56,Put pasta in ziploc bags,SKILL_017_20260217_093212,True,,e_martinez,2022.95,04,2026-02-17T09:32:12Z,SKILL_017
144.37,Fold a shirt,SKILL_030_20260217_124911,True,,e_martinez,1185.15,04,2026-02-17T12:49:11Z,SKILL_030
275.95,Tie Shoelaces,SKILL_034_20260217_135452,True,BAD_HZ /camera_l/depth/image_rect_raw (25.2/30.0),e_martinez,2727.37,04,2026-02-17T13:54:52Z,SKILL_034
97.62,Fasten a belt,SKILL_040_20260217_091342,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,640.89,04,2026-02-17T09:13:43Z,SKILL_040
114.36,Fasten a belt,SKILL_040_20260217_130512,False,,e_martinez,849.36,04,2026-02-17T13:05:12Z,SKILL_040
121.41,Fasten a belt,SKILL_040_20260217_130833,True,,e_martinez,891.2,04,2026-02-17T13:08:33Z,SKILL_040
111.32,Fasten a belt,SKILL_040_20260217_141438,True,,e_martinez,813.0,04,2026-02-17T14:14:38Z,SKILL_040
182.49,Fold a T Shirt,SKILL_028_20260217_091247,True,,l_aguilera,1819.74,03,2026-02-17T09:12:47Z,SKILL_028
449.51,Button a shirt,SKILL_029_20260217_123010,False,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),e_cabezas,4528.42,03,2026-02-17T12:30:10Z,SKILL_029
413.99,Organize beads per color,SKILL_001_20260217_110656,True,,e_martinez,3897.28,04,2026-02-17T11:06:56Z,SKILL_001
337.59,Set up a hand lamp,SKILL_013_20260217_080730,False,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,3046.38,04,2026-02-17T08:07:30Z,SKILL_013
344.81,Fasten nuts onto bolts,SKILL_014_20260217_133231,True,,e_martinez,3651.68,04,2026-02-17T13:32:31Z,SKILL_014
183.78,Tie Shoelaces,SKILL_034_20260217_105725,False,,e_martinez,1862.95,04,2026-02-17T10:57:25Z,SKILL_034
156.01,Fold a shirt,SKILL_030_20260217_124611,True,,e_martinez,1295.74,04,2026-02-17T12:46:11Z,SKILL_030
526.64,Organize screwdriver bits,SKILL_003_20260217_073120,False,BAD_HZ /gripper_l/data (96.3/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (13.2/30.0) | BAD_HZ /gripper_r/data (95.7/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.9/30.0),d_vargas,3313.79,05,2026-02-17T07:31:20Z,SKILL_003
104.0,Fasten a belt,SKILL_040_20260217_141740,False,,e_martinez,808.57,04,2026-02-17T14:17:40Z,SKILL_040
101.91,Fasten a belt,SKILL_040_20260217_142010,True,,e_martinez,761.92,04,2026-02-17T14:20:10Z,SKILL_040
425.65,Separate tongue depressors by color,SKILL_007_20260217_102302,False,BAD_HZ /camera_r/depth/image_rect_raw (14.3/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (14.5/30.0),d_vargas,3066.08,05,2026-02-17T10:23:03Z,SKILL_007
270.1,Set up a hand lamp,SKILL_013_20260217_083131,True,BAD_HZ /camera_r/depth/image_rect_raw (13.8/30.0) | BAD_HZ /gripper_r/data (101.1/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (15.0/30.0) | BAD_HZ /gripper_l/data (101.5/120.0),d_vargas,1834.4,05,2026-02-17T08:31:31Z,SKILL_013
91.52,Set up a hand lamp,SKILL_013_20260217_083703,True,BAD_HZ /camera_l/ffmpeg (20.5/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (24.3/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (11.8/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (13.3/30.0),d_vargas,534.96,05,2026-02-17T08:37:03Z,SKILL_013
0.96,Set up a hand lamp,SKILL_013_20260217_085420,True,TOO_SHORT (2.5s < 90.0s) | BAD_HZ /camera_r/depth/image_rect_raw (18.1/30.0) | BAD_HZ /gripper_r/data (97.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (16.5/30.0),d_vargas,11.42,05,2026-02-17T08:54:22Z,SKILL_013
97.63,Fasten a belt,SKILL_040_20260217_091809,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (16.3/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (18.3/30.0),e_martinez,483.22,04,2026-02-17T09:18:10Z,SKILL_040
474.43,Separate tongue depressors by color,SKILL_007_20260217_071220,False,BAD_HZ /camera_l/depth/image_rect_raw (16.0/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (15.0/30.0),d_vargas,3787.83,05,2026-02-17T07:12:22Z,SKILL_007
123.44,Fasten a belt,SKILL_040_20260217_131149,False,,e_martinez,760.66,04,2026-02-17T13:11:49Z,SKILL_040
138.08,Fold a T Shirt,SKILL_028_20260217_085034,False,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,1007.43,04,2026-02-17T08:50:34Z,SKILL_028
272.93,Put pasta in plastic containers,SKILL_019_20260217_091641,False,BAD_HZ /camera_r/depth/image_rect_raw (14.1/30.0) | BAD_HZ /gripper_r/data (98.4/120.0) | BAD_HZ /camera_l/ffmpeg (23.8/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (12.2/30.0) | BAD_HZ /gripper_l/data (99.5/120.0),d_vargas,1721.51,05,2026-02-17T09:16:42Z,SKILL_019
322.14,Put pasta in plastic containers,SKILL_019_20260217_090737,False,BAD_HZ /camera_r/depth/image_rect_raw (14.9/30.0) | BAD_HZ /camera_l/ffmpeg (23.9/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (24.3/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.3/30.0),d_vargas,2013.2,05,2026-02-17T09:07:37Z,SKILL_019
1.96,Set up a hand lamp,SKILL_013_20260217_090730,False,TOO_SHORT (2.0s < 90.0s) | BAD_HZ /camera_r/depth/image_rect_raw (13.0/30.0) | BAD_HZ /gripper_r/data (95.4/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (20.5/30.0) | BAD_HZ /gripper_l/data (95.9/120.0),d_vargas,11.64,05,2026-02-17T09:07:30Z,SKILL_013
135.02,Fold Pants,SKILL_031_20260217_092407,False,BAD_HZ /camera_l/depth/image_rect_raw (23.9/30.0),e_martinez,1192.3,04,2026-02-17T09:24:08Z,SKILL_031
211.1,Put hooks on shower courtain,SKILL_024_20260217_082541,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,1878.93,04,2026-02-17T08:25:41Z,SKILL_024
236.17,Set up a hand lamp,SKILL_013_20260217_112120,True,,e_martinez,2462.4,04,2026-02-17T11:21:20Z,SKILL_013
136.54,Put hooks on shower courtain,SKILL_024_20260217_105705,False,BAD_HZ /camera_l/depth/image_rect_raw (14.4/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (13.5/30.0) | BAD_HZ /gripper_r/data (100.9/120.0),d_vargas,845.74,05,2026-02-17T10:57:05Z,SKILL_024
231.66,Fold Socks,SKILL_036_20260217_134828,True,BAD_HZ /camera_r/depth/image_rect_raw (23.2/30.0),e_martinez,2109.06,04,2026-02-17T13:48:28Z,SKILL_036
153.4,Tie Shoelaces,SKILL_034_20260217_111617,True,BAD_HZ /camera_r/depth/image_rect_raw (13.6/30.0) | BAD_HZ /camera_l/ffmpeg (22.3/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (12.4/30.0),d_vargas,684.32,05,2026-02-17T11:16:17Z,SKILL_034
67.02,Fold Pants,SKILL_031_20260217_125741,True,TOO_SHORT (67.0s < 90.0s),e_martinez,609.9,04,2026-02-17T12:57:41Z,SKILL_031
55.92,Insert allen keys in package,SKILL_005_20260218_101459,True,TOO_SHORT (55.9s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,381.28,01,2026-02-18T10:14:59Z,SKILL_005
94.79,Put pasta in jars,SKILL_012_20260217_114410,False,BAD_HZ /camera_r/depth/image_rect_raw (16.3/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (16.9/30.0),l_aguilera,561.35,05,2026-02-17T11:44:12Z,SKILL_012
387.53,Put pasta in plastic containers,SKILL_019_20260217_092741,True,BAD_HZ /camera_l/depth/image_rect_raw (11.8/30.0) | BAD_HZ /gripper_l/data (91.0/120.0) | BAD_HZ /camera_r/depth/image_rect_raw (12.6/30.0) | BAD_HZ /gripper_r/data (91.1/120.0),d_vargas,2312.14,05,2026-02-17T09:27:43Z,SKILL_019
141.74,Insert allen keys in package,SKILL_005_20260218_132750,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,1226.63,01,2026-02-18T13:27:50Z,SKILL_005
308.96,Insert allen keys in package,SKILL_005_20260218_132137,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,2542.48,01,2026-02-18T13:21:37Z,SKILL_005
277.01,Fold Socks,SKILL_036_20260217_131445,True,,e_martinez,2655.18,04,2026-02-17T13:14:45Z,SKILL_036
506.39,Organize beads per color,SKILL_001_20260217_072146,True,BAD_HZ /camera_l/depth/image_rect_raw (15.1/30.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.7/30.0),d_vargas,3488.9,05,2026-02-17T07:21:46Z,SKILL_001
300.09,Set up a hand lamp,SKILL_013_20260217_085425,True,BAD_HZ /pika_pose_r (83.9/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (14.0/30.0) | BAD_HZ /gripper_r/data (86.8/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (12.9/30.0) | BAD_HZ /gripper_l/data (87.8/120.0),d_vargas,1892.95,05,2026-02-17T08:54:25Z,SKILL_013
323.79,Tie Shoelaces,SKILL_034_20260217_110956,True,BAD_HZ /camera_r/depth/image_rect_raw (13.7/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (15.0/30.0),d_vargas,1784.57,05,2026-02-17T11:09:56Z,SKILL_034
423.39,Separate tongue depressors by color,SKILL_007_20260218_124328,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,3709.69,01,2026-02-18T12:43:28Z,SKILL_007
477.52,Separate tongue depressors by color,SKILL_007_20260218_134159,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,4276.97,01,2026-02-18T13:41:59Z,SKILL_007
234.99,Insert allen keys in package,SKILL_005_20260218_101612,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),d_vargas,1796.89,01,2026-02-18T10:16:12Z,SKILL_005
42.72,Package Cotton set,SKILL_009_20260218_131624,True,TOO_SHORT (42.7s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,341.33,01,2026-02-18T13:16:24Z,SKILL_009
175.2,Package Cotton set,SKILL_009_20260218_131726,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,1344.43,01,2026-02-18T13:17:26Z,SKILL_009
161.38,Put hooks on shower courtain,SKILL_024_20260217_104929,True,BAD_HZ /camera_r/depth/image_rect_raw (14.1/30.0) | BAD_HZ /gripper_r/data (100.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.6/30.0) | BAD_HZ /gripper_l/data (101.5/120.0),d_vargas,997.46,05,2026-02-17T10:49:31Z,SKILL_024
311.55,Tie Shoelaces,SKILL_034_20260217_081847,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,2841.91,04,2026-02-17T08:18:47Z,SKILL_034
101.74,Put pasta in jars,SKILL_012_20260217_121327,True,BAD_HZ /camera_r/depth/image_rect_raw (15.3/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (15.6/30.0),l_aguilera,643.09,05,2026-02-17T12:13:28Z,SKILL_012
490.31,Package earphones,SKILL_010_20260218_103232,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,3284.27,01,2026-02-18T10:32:32Z,SKILL_010
261.81,Close bags with twist ties,SKILL_018_20260218_111015,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,1847.25,01,2026-02-18T11:10:15Z,SKILL_018
236.9,Close bags with twist ties,SKILL_018_20260218_111614,False,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),d_vargas,1662.2,01,2026-02-18T11:16:14Z,SKILL_018
116.69,Fasten a belt,SKILL_040_20260217_085656,True,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0),e_martinez,769.98,04,2026-02-17T08:56:56Z,SKILL_040
97.21,Fold Pants,SKILL_031_20260217_092648,True,BAD_HZ /camera_l/depth/image_rect_raw (20.7/30.0),e_martinez,838.64,04,2026-02-17T09:26:48Z,SKILL_031
304.3,Set Screwdriver package,SKILL_004_20260217_074153,True,BAD_HZ /camera_r/depth/image_rect_raw (13.2/30.0) | BAD_HZ /gripper_r/data (93.2/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.8/30.0) | BAD_HZ /gripper_l/data (94.4/120.0),d_vargas,2173.13,05,2026-02-17T07:41:53Z,SKILL_004
242.53,Set up a hand lamp,SKILL_013_20260217_103251,True,BAD_HZ /camera_r/depth/image_rect_raw (13.6/30.0) | BAD_HZ /camera_l/ffmpeg (21.2/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (24.5/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (10.3/30.0) | BAD_HZ /pika_pose_r (80.5/100.0) | BAD_HZ /pika_pose_l (80.7/100.0),d_vargas,1314.79,05,2026-02-17T10:32:51Z,SKILL_013
33.41,Put pasta in plastic containers,SKILL_019_20260218_082414,True,TOO_SHORT (33.6s < 90.0s) | BAD_HZ /camera_l/ffmpeg (24.8/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (23.4/30.0),d_vargas,254.35,01,2026-02-18T08:24:14Z,SKILL_019
145.57,Tie Shoelaces,SKILL_034_20260217_113005,True,BAD_HZ /camera_r/depth/image_rect_raw (15.2/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (15.2/30.0),l_aguilera,948.95,05,2026-02-17T11:30:07Z,SKILL_034
328.07,Separate tongue depressors by type,SKILL_008_20260218_125450,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,2528.32,01,2026-02-18T12:54:50Z,SKILL_008
310.94,Close bags with twist ties,SKILL_018_20260218_144354,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,2524.37,01,2026-02-18T14:43:54Z,SKILL_018
169.94,Put pasta in plastic containers,SKILL_019_20260218_084200,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,1496.88,01,2026-02-18T08:42:00Z,SKILL_019
245.13,Put pasta in plastic containers,SKILL_019_20260218_105049,False,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,1868.58,01,2026-02-18T10:50:49Z,SKILL_019
392.25,Put pasta in plastic containers,SKILL_019_20260218_140736,True,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0),d_vargas,3323.69,01,2026-02-18T14:07:36Z,SKILL_019
